book_tod,book_dow,book_category,book_staff,last_category,last_staff,last_day_services,last_receipt_tot,last_dow,last_tod,last_noshow,last_prod_flag,last_cumrev,last_cumbook,last_cumstyle,last_cumcolor,last_cumprod,last_cumcancel,last_cumnoshow,noshow,recency
morning,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
NA,Fri,COLOR,JOANNE,COLOR,JOANNE,1,120,Thurs,evening,0,0,120,1,0,1,0,0,0,0,29
NA,Fri,COLOR,JJ,COLOR,JJ,2,85,Wed,evening,0,1,85,2,1,1,2,0,0,1,37
NA,Fri,COLOR,JJ,COLOR,JJ,2,105,Sat,morning,0,1,250,6,3,3,4,1,1,1,34
NA,Fri,COLOR,JOANNE,COLOR,JOANNE,2,167,Tues,evening,0,1,167,2,1,1,2,0,0,1,24
NA,Fri,COLOR,KELLY,COLOR,JOANNE,0,0,Thurs,,1,0,0,4,2,2,0,4,2,1,1
NA,Fri,COLOR,JOANNE,COLOR,KELLY,1,90,Fri,afternoon,0,0,192,2,1,1,0,0,0,1,35
NA,Fri,COLOR,JOANNE,COLOR,JOANNE,2,172,Thurs,morning,0,1,622,9,6,3,4,2,3,0,15
NA,Fri,COLOR,JOANNE,COLOR,JOANNE,1,170.73,Fri,afternoon,0,1,240,2,0,2,2,0,0,0,28
NA,Sat,COLOR,JJ,COLOR,JOANNE,2,137,Wed,afternoon,0,1,446,7,5,2,4,0,0,0,3
NA,Sat,COLOR,JOANNE,COLOR,JOANNE,2,50,Thurs,afternoon,0,0,530,9,7,2,0,2,4,0,2
NA,Sat,COLOR,BECKY,COLOR,JOANNE,2,182.73,Wed,morning,0,1,152,2,1,1,2,0,0,0,3
NA,Sat,COLOR,KELLY,COLOR,KELLY,2,127.45,Sat,afternoon,0,1,100,2,1,1,2,0,0,1,7
NA,Sat,COLOR,JOANNE,COLOR,JOANNE,2,214.1,Sat,afternoon,0,1,152,2,1,1,2,0,0,0,42
NA,Thurs,COLOR,JOANNE,COLOR,JOANNE,0,0,Sat,,0,0,0,2,1,1,0,2,0,1,5
NA,Thurs,COLOR,JOANNE,COLOR,JOANNE,2,160,Thurs,afternoon,0,1,765,10,8,2,4,0,5,0,7
NA,Thurs,COLOR,JOANNE,COLOR,JOANNE,0,0,Wed,,0,0,1092,20,16,3,2,8,7,0,1
NA,Thurs,COLOR,JJ,COLOR,JOANNE,2,172,Sat,morning,0,1,222,3,1,2,2,0,0,0,19
NA,Tues,COLOR,JOANNE,COLOR,JOANNE,2,140,Tues,evening,0,1,342,6,4,2,4,0,0,0,7
NA,Wed,COLOR,KELLY,COLOR,JOANNE,0,0,Thurs,,0,0,30,2,1,1,0,1,0,1,34
NA,Sat,MISC,JOANNE,COLOR,JOANNE,2,125,Thurs,evening,0,1,350,7,3,3,7,0,0,0,2
NA,Sat,MISC,JOANNE,COLOR,JOANNE,0,0,Fri,,1,0,82,2,1,1,0,1,1,1,1
NA,Fri,STYLE,BECKY,COLOR,JOANNE,2,167,Tues,evening,0,1,167,2,1,1,2,0,0,1,24
NA,Fri,STYLE,BECKY,COLOR,KELLY,0,0,Fri,,1,0,0,5,2,3,0,5,3,1,14
NA,Fri,STYLE,JJ,COLOR,KELLY,1,90,Fri,afternoon,0,0,192,2,1,1,0,0,0,1,35
NA,Fri,STYLE,JJ,COLOR,JOANNE,2,172,Thurs,morning,0,1,622,9,6,3,4,2,3,0,15
NA,Fri,STYLE,BECKY,COLOR,JOANNE,2,172,Thurs,morning,0,1,622,9,6,3,4,2,3,0,15
NA,Sat,STYLE,JJ,COLOR,JOANNE,2,172,Wed,afternoon,0,1,476,6,3,3,6,0,0,0,3
NA,Thurs,STYLE,JJ,COLOR,JOANNE,0,0,Sat,,0,0,0,2,1,1,0,2,0,1,5
NA,Thurs,STYLE,JJ,COLOR,JOANNE,1,130,Sat,morning,0,0,314,3,2,1,0,0,0,0,5
NA,Thurs,STYLE,SINEAD,COLOR,JOANNE,2,160,Thurs,afternoon,0,1,765,10,8,2,4,0,5,0,7
NA,Thurs,STYLE,KELLY,COLOR,JOANNE,0,0,Wed,,0,0,1092,20,16,3,2,8,7,0,1
NA,Tues,STYLE,BECKY,COLOR,KELLY,0,0,Wed,,1,0,30,3,1,2,0,2,1,0,13
NA,Tues,STYLE,JJ,COLOR,JJ,2,105,Tues,morning,0,1,270,7,4,3,4,0,2,1,14
NA,Wed,STYLE,JJ,COLOR,JOANNE,2,262,Wed,morning,0,1,262,2,1,1,2,0,0,0,35
NA,Wed,STYLE,SINEAD,COLOR,JOANNE,2,196.3,Thurs,afternoon,0,1,230,4,2,2,2,1,0,0,6
NA,Wed,STYLE,KELLY,COLOR,KELLY,2,110,Sat,afternoon,0,1,110,2,1,1,2,0,0,0,4
NA,Sat,COLOR,JOANNE,MISC,JJ,1,0,Thurs,evening,0,0,324,4,2,1,2,0,0,0,9
NA,Sat,COLOR,KELLY,MISC,KELLY,1,0,Tues,evening,0,0,0,1,0,0,0,0,0,0,11
NA,Thurs,COLOR,JOANNE,MISC,JOANNE,1,0,Wed,evening,0,0,0,1,0,0,0,0,0,1,15
NA,Fri,MISC,KELLY,MISC,KELLY,1,0,Fri,evening,0,0,0,2,0,0,0,0,0,0,21
NA,Tues,MISC,JOANNE,MISC,JOANNE,0,0,Thurs,,0,0,82,2,1,0,0,1,0,1,54
NA,Sat,STYLE,JJ,MISC,JJ,1,0,Thurs,evening,0,0,324,4,2,1,2,0,0,0,9
NA,Sat,STYLE,KELLY,MISC,KELLY,1,0,Tues,evening,0,0,0,1,0,0,0,0,0,0,11
NA,Fri,COLOR,JJ,STYLE,JJ,1,111.4,Sun,afternoon,0,1,134,2,2,0,1,0,0,0,40
NA,Fri,COLOR,TANYA,STYLE,BECKY,1,60,Sun,afternoon,0,0,60,1,1,0,0,0,0,1,54
NA,Fri,COLOR,JOANNE,STYLE,JJ,1,82,Wed,afternoon,0,0,82,1,1,0,0,0,0,1,58
NA,Fri,COLOR,KELLY,STYLE,KELLY,1,55,Fri,evening,0,0,55,1,1,0,0,0,0,0,7
NA,Fri,COLOR,JOANNE,STYLE,JJ,1,102,Sat,morning,0,0,482,5,1,4,3,1,0,0,6
NA,Fri,COLOR,JOANNE,STYLE,BECKY,1,50,Sun,evening,0,0,636,10,8,2,5,0,0,0,5
NA,Sat,COLOR,JOANNE,STYLE,BECKY,1,60,Thurs,afternoon,0,0,60,1,1,0,0,0,0,1,37
NA,Sat,COLOR,JOANNE,STYLE,BECKY,1,60,Sat,morning,0,0,60,1,1,0,0,0,0,0,56
NA,Sat,COLOR,JOANNE,STYLE,BECKY,0,0,Sat,,1,0,60,2,2,0,0,1,1,1,14
NA,Thurs,COLOR,JOANNE,STYLE,BECKY,2,0,Tues,,1,0,185,3,1,1,2,1,1,0,2
NA,Thurs,COLOR,JOANNE,STYLE,BECKY,1,30,Fri,evening,0,0,30,1,1,0,0,0,0,0,6
NA,Thurs,COLOR,JOANNE,STYLE,SINEAD,1,50,Wed,afternoon,0,0,150,4,4,0,2,0,0,1,8
NA,Tues,COLOR,JOANNE,STYLE,BECKY,1,60,Sat,afternoon,0,0,60,1,1,0,0,0,0,1,3
NA,Tues,COLOR,JOANNE,STYLE,BECKY,0,0,Fri,,1,0,0,6,3,3,0,6,4,0,4
NA,Tues,COLOR,JOANNE,STYLE,SINEAD,1,108.31,Wed,morning,0,1,70,1,1,0,1,0,0,0,55
NA,Tues,COLOR,JOANNE,STYLE,JJ,1,182.8,Tues,evening,0,1,82,1,1,0,1,0,0,0,63
NA,Tues,COLOR,JOANNE,STYLE,BECKY,1,0,Tues,afternoon,1,0,992,15,13,1,2,4,6,0,7
NA,Tues,COLOR,JJ,STYLE,JJ,1,0,Tues,,1,0,315,9,5,4,4,1,3,0,14
NA,Wed,COLOR,JOANNE,STYLE,BECKY,1,0,Tues,afternoon,1,0,1092,18,15,2,2,6,7,0,1
NA,Wed,COLOR,KELLY,STYLE,JJ,1,82,Fri,evening,0,0,82,1,1,0,0,0,0,1,19
NA,Fri,MISC,JJ,STYLE,JJ,1,60,Thurs,morning,0,0,180,6,3,0,0,0,0,0,1
NA,Fri,MISC,KELLY,STYLE,KELLY,1,339,Sat,morning,0,1,45,1,1,0,1,0,0,1,69
NA,Thurs,MISC,JOANNE,STYLE,JJ,1,82,Tues,morning,0,0,82,1,1,0,0,0,0,0,16
NA,Tues,MISC,BECKY,STYLE,BECKY,1,60,Tues,evening,0,0,60,1,1,0,0,0,0,1,28
NA,Fri,STYLE,BECKY,STYLE,BECKY,1,0,Thurs,evening,1,0,940,14,14,0,0,3,9,0,8
NA,Fri,STYLE,JJ,STYLE,JJ,1,52,Sat,morning,0,0,605,12,10,2,3,2,2,1,6
NA,Fri,STYLE,JJ,STYLE,KELLY,1,199.8,Sat,afternoon,0,1,710,15,13,2,4,3,3,0,13
NA,Fri,STYLE,JJ,STYLE,JJ,1,111.4,Sun,afternoon,0,1,134,2,2,0,1,0,0,1,40
NA,Fri,STYLE,JJ,STYLE,JJ,1,102,Fri,morning,0,0,236,3,3,0,1,0,0,0,7
NA,Fri,STYLE,BECKY,STYLE,BECKY,0,0,Tues,,1,0,0,2,2,0,0,2,2,1,3
NA,Fri,STYLE,BECKY,STYLE,SINEAD,1,110.33,Thurs,morning,0,1,70,1,1,0,1,0,0,1,15
NA,Fri,STYLE,JJ,STYLE,JJ,1,82,Fri,evening,0,0,82,1,1,0,0,0,0,0,7
NA,Fri,STYLE,BECKY,STYLE,HOUSE,1,250,Fri,morning,0,0,860,9,9,0,0,0,5,0,7
NA,Fri,STYLE,BECKY,STYLE,BECKY,1,0,Fri,morning,1,0,1060,13,13,0,0,1,8,0,7
NA,Fri,STYLE,JJ,STYLE,JJ,1,75,Thurs,afternoon,0,1,40,1,1,0,1,0,0,1,36
NA,Fri,STYLE,BECKY,STYLE,BECKY,1,130.4,Fri,evening,0,1,140,2,2,0,2,0,0,0,7
NA,Fri,STYLE,JJ,STYLE,BECKY,1,50,Sun,evening,0,0,636,10,8,2,5,0,0,0,5
NA,Sat,STYLE,KELLY,STYLE,KELLY,1,35,Sat,afternoon,0,0,145,3,3,0,0,0,0,0,14
NA,Sat,STYLE,KELLY,STYLE,BECKY,1,100.4,Fri,afternoon,0,1,80,2,2,0,2,0,0,1,15
NA,Sat,STYLE,JJ,STYLE,JJ,1,96.6,Fri,evening,0,1,130,4,4,0,2,0,0,1,22
NA,Sat,STYLE,JJ,STYLE,JJ,1,125.4,Sun,afternoon,0,1,286,3,3,0,1,0,0,0,20
NA,Sat,STYLE,BECKY,STYLE,BECKY,0,0,Fri,,0,0,940,15,15,0,0,4,9,0,1
NA,Sat,STYLE,SINEAD,STYLE,SINEAD,1,70,Thurs,evening,0,0,70,1,1,0,0,0,0,0,44
NA,Sat,STYLE,SINEAD,STYLE,SINEAD,1,35,Thurs,evening,0,0,35,1,1,0,0,0,0,0,2
NA,Sat,STYLE,KELLY,STYLE,BECKY,1,60,Thurs,afternoon,0,0,60,1,1,0,0,0,0,1,37
NA,Sat,STYLE,JJ,STYLE,JJ,1,102,Sat,morning,0,0,184,2,2,0,1,0,0,0,7
NA,Sat,STYLE,BECKY,STYLE,BECKY,1,50,Tues,morning,0,0,80,2,2,0,0,0,0,0,39
NA,Sat,STYLE,BECKY,STYLE,JJ,1,52,Fri,morning,0,0,338,8,7,1,1,1,2,0,1
NA,Sat,STYLE,JJ,STYLE,JJ,0,0,Fri,,1,0,0,1,1,0,0,1,1,0,22
NA,Sat,STYLE,JJ,STYLE,JJ,1,102,Tues,afternoon,0,0,184,3,2,0,0,0,0,0,18
NA,Sat,STYLE,BECKY,STYLE,BECKY,1,0,Thurs,morning,1,0,380,4,4,0,0,0,3,0,9
NA,Sat,STYLE,BECKY,STYLE,BECKY,1,0,Fri,evening,1,0,430,6,6,0,0,1,4,0,8
NA,Sat,STYLE,JJ,STYLE,JJ,1,40,Fri,afternoon,0,0,40,1,1,0,0,0,0,1,36
NA,Sat,STYLE,BECKY,STYLE,BECKY,1,60,Sun,morning,0,0,60,1,1,0,0,0,0,1,83
NA,Sat,STYLE,JJ,STYLE,JJ,1,40,Fri,afternoon,0,0,40,1,1,0,0,0,0,1,113
NA,Sat,STYLE,JJ,STYLE,JJ,1,0,Sun,evening,1,0,1172,14,13,1,0,0,7,0,6
NA,Sat,STYLE,JJ,STYLE,JJ,1,52,Fri,evening,0,0,236,4,4,0,0,0,0,1,8
NA,Sun,STYLE,BECKY,STYLE,SINEAD,0,0,Thurs,,1,0,30,2,2,0,0,1,1,1,3
NA,Sun,STYLE,BECKY,STYLE,JJ,1,52,Fri,evening,0,0,288,6,6,0,0,1,1,1,2
NA,Thurs,STYLE,BECKY,STYLE,BECKY,0,0,Tues,,0,0,790,9,9,0,0,1,5,1,9
NA,Thurs,STYLE,KELLY,STYLE,KELLY,1,35,Fri,evening,0,0,240,9,6,3,4,2,2,1,6
NA,Thurs,STYLE,JJ,STYLE,JJ,1,120,Wed,morning,0,1,100,2,2,0,2,0,0,1,1
NA,Thurs,STYLE,BECKY,STYLE,BECKY,1,50,Fri,morning,0,0,604,11,9,2,5,0,0,0,6
NA,Thurs,STYLE,KELLY,STYLE,SINEAD,0,0,Wed,,1,0,110,3,3,0,0,1,1,0,50
NA,Thurs,STYLE,JJ,STYLE,JJ,1,0,Tues,evening,1,0,82,2,2,0,0,0,1,0,2
NA,Thurs,STYLE,KELLY,STYLE,BECKY,2,0,Tues,,1,0,185,3,1,1,2,1,1,0,2
NA,Thurs,STYLE,BECKY,STYLE,JJ,1,52,Wed,afternoon,0,0,917,14,11,3,4,2,5,0,8
NA,Thurs,STYLE,BECKY,STYLE,BECKY,0,0,Thurs,,0,0,917,15,12,3,4,3,5,0,7
NA,Thurs,STYLE,JJ,STYLE,JJ,1,0,Wed,,1,0,0,7,5,2,0,6,7,0,1
NA,Thurs,STYLE,SINEAD,STYLE,SINEAD,1,55,Tues,evening,0,0,90,2,2,0,0,0,0,0,2
NA,Thurs,STYLE,BECKY,STYLE,TANYA,0,0,Wed,,0,0,140,3,3,0,0,1,0,0,1
NA,Thurs,STYLE,SINEAD,STYLE,HOUSE,1,250,Wed,afternoon,0,0,250,2,1,0,0,0,0,0,8
NA,Thurs,STYLE,BECKY,STYLE,BECKY,1,80,Tues,evening,0,0,140,3,3,0,0,0,1,1,23
NA,Thurs,STYLE,SINEAD,STYLE,SINEAD,1,30,Wed,afternoon,0,0,30,1,1,0,0,0,0,1,1
NA,Thurs,STYLE,SINEAD,STYLE,SINEAD,1,0,Wed,afternoon,1,0,380,6,6,0,0,2,4,0,1
NA,Thurs,STYLE,SINEAD,STYLE,SINEAD,1,50,Wed,afternoon,0,0,150,4,4,0,2,0,0,0,8
NA,Thurs,STYLE,JJ,STYLE,JJ,1,82,Fri,evening,0,0,164,2,2,0,1,0,0,0,6
NA,Thurs,STYLE,BECKY,STYLE,BECKY,1,0,Fri,evening,1,0,760,10,10,0,0,2,6,1,6
NA,Tues,STYLE,BECKY,STYLE,BECKY,1,60,Mon,morning,0,0,60,1,1,0,0,0,0,1,99
NA,Tues,STYLE,BECKY,STYLE,HOUSE,1,250,Wed,afternoon,0,0,790,8,8,0,0,0,5,0,6
NA,Tues,STYLE,BECKY,STYLE,BECKY,1,0,Sat,afternoon,1,0,890,12,12,0,0,2,8,0,3
NA,Tues,STYLE,BECKY,STYLE,SINEAD,1,50,Wed,afternoon,0,0,120,2,2,0,0,0,0,0,55
NA,Tues,STYLE,BECKY,STYLE,BECKY,1,80,Tues,evening,0,0,140,2,2,0,0,0,0,0,42
NA,Tues,STYLE,JJ,STYLE,JJ,1,60,Wed,afternoon,0,0,100,2,2,0,0,0,0,0,13
NA,Tues,STYLE,JJ,STYLE,JJ,0,0,Tues,,0,0,100,3,3,0,0,1,0,1,14
NA,Tues,STYLE,BECKY,STYLE,BECKY,1,0,Tues,morning,1,0,1000,15,11,4,1,3,6,0,7
NA,Tues,STYLE,JJ,STYLE,JJ,0,0,Fri,,0,0,710,16,14,2,4,4,3,1,4
NA,Tues,STYLE,SINEAD,STYLE,SINEAD,1,108.31,Wed,morning,0,1,70,1,1,0,1,0,0,0,55
NA,Tues,STYLE,BECKY,STYLE,BECKY,0,0,Sun,,1,0,0,1,1,0,0,1,1,1,2
NA,Tues,STYLE,BECKY,STYLE,SINEAD,1,0,Wed,afternoon,1,0,400,6,5,0,0,1,3,0,6
NA,Tues,STYLE,BECKY,STYLE,HOUSE,1,250,Thurs,morning,0,0,942,12,10,1,2,2,5,0,5
NA,Tues,STYLE,BECKY,STYLE,BECKY,0,0,Tues,,0,0,942,13,11,1,2,3,5,0,7
NA,Tues,STYLE,BECKY,STYLE,BECKY,1,0,Tues,afternoon,1,0,992,15,13,1,2,4,6,0,7
NA,Tues,STYLE,JJ,STYLE,JJ,1,170.6,Tues,afternoon,0,1,32,1,1,0,1,0,0,0,7
NA,Tues,STYLE,SINEAD,STYLE,SINEAD,1,0,Sat,morning,1,0,620,11,11,0,0,4,6,0,3
NA,Tues,STYLE,BECKY,STYLE,JJ,1,52,Tues,afternoon,0,0,876,17,17,0,0,5,7,1,7
NA,Tues,STYLE,JJ,STYLE,JJ,1,0,Tues,,1,0,315,9,5,4,4,1,3,0,14
NA,Tues,STYLE,JJ,STYLE,JJ,1,82,Fri,evening,0,0,82,1,1,0,0,0,0,1,116
NA,Tues,STYLE,KELLY,STYLE,KELLY,0,0,Wed,,0,0,110,3,2,1,2,1,0,1,6
NA,Tues,STYLE,JJ,STYLE,JJ,1,60,Fri,morning,0,0,280,5,5,0,1,0,0,1,11
NA,Tues,STYLE,KELLY,STYLE,JJ,1,40,Wed,evening,0,0,40,1,1,0,0,0,0,0,48
NA,Tues,STYLE,BECKY,STYLE,SINEAD,1,106,Sat,afternoon,0,1,70,1,1,0,1,0,0,0,59
NA,Tues,STYLE,BECKY,STYLE,BECKY,1,30,Thurs,afternoon,0,0,30,1,1,0,0,0,0,0,40
NA,Tues,STYLE,BECKY,STYLE,BECKY,1,50,Tues,,0,0,130,3,3,0,0,1,0,0,28
NA,Wed,STYLE,JJ,STYLE,JJ,1,60,Wed,evening,0,0,100,2,2,0,0,0,0,1,28
NA,Wed,STYLE,KELLY,STYLE,KELLY,1,35,Fri,evening,0,0,110,3,2,1,2,0,0,1,5
NA,Wed,STYLE,KELLY,STYLE,KELLY,1,0,Wed,,1,0,110,5,3,2,2,1,2,0,7
NA,Wed,STYLE,SINEAD,STYLE,BECKY,1,50,Sun,afternoon,0,0,110,2,2,0,0,0,0,1,3
NA,Wed,STYLE,SINEAD,STYLE,SINEAD,1,230,Thurs,afternoon,0,0,230,2,1,1,0,1,1,1,6
NA,Wed,STYLE,TANYA,STYLE,KELLY,1,55,Tues,evening,0,0,55,1,1,0,0,0,0,1,22
NA,Wed,STYLE,JJ,STYLE,KELLY,0,0,Thurs,,1,0,0,1,1,0,0,1,1,1,6
NA,Wed,STYLE,TANYA,STYLE,BECKY,1,80,Tues,afternoon,0,0,140,2,2,0,0,0,0,0,50
NA,Wed,STYLE,KELLY,STYLE,BECKY,1,0,Tues,afternoon,1,0,1092,18,15,2,2,6,7,0,1
NA,Wed,STYLE,JJ,STYLE,BECKY,1,50,Tues,,0,0,130,5,3,2,0,3,1,1,1
NA,Wed,STYLE,SINEAD,STYLE,SINEAD,1,90,Sat,afternoon,0,0,470,8,8,0,0,3,4,0,4
NA,Wed,STYLE,KELLY,STYLE,BECKY,1,0,Fri,morning,1,0,350,4,3,1,2,1,2,1,5
NA,Wed,STYLE,JJ,STYLE,JJ,1,60,Wed,evening,0,0,220,4,4,0,0,0,0,0,7
NA,Wed,STYLE,JJ,STYLE,JJ,1,60,Wed,morning,0,0,280,6,6,0,0,1,0,0,14
NA,Wed,STYLE,JJ,STYLE,JJ,1,40,Wed,afternoon,0,0,40,1,1,0,0,0,0,1,35
NA,Fri,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0
NA,Fri,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0
